Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount,BuildingArea_missing
Altona,261 Queen St,4,h,1070000.0,S,Barlow,2016-09-10,13.8,3018,4,2,2,695.0,180.28816326530614,1890,-37.8733,144.8147,Western Metropolitan,5301,1
Altona,4/5 Rose St,2,u,425000.0,S,hockingstuart,2016-09-10,13.8,3018,2,1,2,115.0,57.0,1980,-37.871,144.8185,Western Metropolitan,5301,0
Altona,1/60 David St,3,u,605000.0,S,Jas,2016-12-10,13.8,3018,3,2,2,230.0,132.95204081632653,1940,-37.8646,144.827,Western Metropolitan,5301,1
Altona,1A Merritt Ct,3,t,705000.0,S,hockingstuart,2017-02-11,13.8,3018,3,2,2,197.0,152.0,1950,-37.8579,144.8181,Western Metropolitan,5301,0
Altona,4/31 Millers Rd,2,u,391000.0,SP,Greg,2017-02-11,13.8,3018,2,1,1,65.0,65.0,1965,-37.8678,144.8384,Western Metropolitan,5301,0
Altona,111/112 Pier St,2,u,440000.0,SP,hockingstuart,2017-02-11,13.8,3018,2,1,1,72.20408163265306,72.20408163265306,1950,-37.8659,144.83100000000005,Western Metropolitan,5301,1
Altona,24 Wren St,4,h,845000.0,S,hockingstuart,2017-02-11,13.8,3018,4,1,2,745.0,130.0,1950,-37.8658,144.8155,Western Metropolitan,5301,0
Altona,1/152 Blyth St,3,t,743000.0,SP,Gunn&Co,2016-11-12,13.8,3018,3,2,2,211.0,176.0,2013,-37.8698,144.816,Western Metropolitan,5301,0
Altona,4/57 Blyth St,3,u,730000.0,SP,Barlow,2016-08-13,13.8,3018,3,2,1,69.0,141.0,2014,-37.868,144.8286,Western Metropolitan,5301,0
Altona,164 Maidstone St,3,h,635000.0,S,Sweeney,2016-05-14,13.8,3018,3,1,4,625.0,167.9591836734694,1960,-37.8611,144.8114,Western Metropolitan,5301,1
Altona,3/25 Rayner St,2,u,620000.0,SP,hockingstuart,2016-05-14,13.8,3018,2,1,1,168.0,106.16816326530612,1980,-37.8676,144.8202,Western Metropolitan,5301,1
Altona,3/46 Sargood St,2,u,447000.0,S,Burnham,2016-10-15,13.8,3018,2,1,1,137.0,77.0,1990,-37.8655,144.8299,Western Metropolitan,5301,0
Altona,1/57 Blyth St,3,u,730000.0,SP,Barlow,2016-04-16,13.8,3018,3,2,1,70.0,87.6795918367347,1975,-37.868,144.8287,Western Metropolitan,5301,1
Altona,22 Fenfield St,3,h,678000.0,S,hockingstuart,2016-04-16,13.8,3018,3,1,2,606.0,87.0,1950,-37.8608,144.8124,Western Metropolitan,5301,0
Altona,5/8 David St,2,u,580000.0,PI,Biggin,2016-07-16,13.8,3018,2,2,1,175.0,76.0,2013,-37.8687,144.8268,Western Metropolitan,5301,0
Altona,1/28 Seves St,3,h,712000.0,S,hockingstuart,2016-09-17,13.8,3018,3,1,2,363.0,153.78244897959183,1900,-37.8674,144.8375,Western Metropolitan,5301,1
Altona,27 McIntyre Dr,3,h,840000.0,SP,Greg,2017-03-18,13.8,3018,3,2,2,534.0,136.0,1965,-37.86,144.8245,Western Metropolitan,5301,0
Altona,4 Boyd St,3,h,980000.0,S,Barlow,2016-11-19,13.8,3018,3,1,2,724.0,177.0530612244898,1992,-37.8672,144.817,Western Metropolitan,5301,1
Altona,12 Spear Ct,3,t,605100.0,S,hockingstuart,2016-05-22,13.8,3018,3,2,0,265.0,136.68367346938774,1900,-37.8583,144.8172,Western Metropolitan,5301,1
Altona,185 Queen St,3,h,880000.0,PI,Barlow,2016-08-22,13.8,3018,3,3,1,577.0,159.11632653061224,1990,-37.8699,144.8235,Western Metropolitan,5301,1
Altona,3/20 Mulga St,3,u,577000.0,S,Williams,2016-04-23,13.8,3018,3,2,1,205.0,113.0,2007,-37.8684,144.815,Western Metropolitan,5301,0
Altona,51 Millers Rd,4,h,1030000.0,S,Barlow,2017-02-25,13.8,3018,4,1,0,797.0,199.89734693877554,2013,-37.8663,144.8387,Western Metropolitan,5301,1
Altona,2/119 Railway St N,3,u,605000.0,S,Barlow,2017-02-25,13.8,3018,3,1,2,181.0,121.48979591836735,1960,-37.8659,144.822,Western Metropolitan,5301,1
Altona,24 McIntyre Dr,3,h,753000.0,S,Barlow,2016-06-27,13.8,3018,3,2,2,529.0,190.46938775510205,2000,-37.8612,144.8247,Western Metropolitan,5301,1
Altona,104 Maidstone St,2,h,857000.0,SP,hockingstuart,2016-11-27,13.8,3018,2,2,1,675.0,100.0,1950,-37.8653,144.8129,Western Metropolitan,5301,0
Altona,49 Bent St,3,h,1500000.0,S,Barlow,2016-05-28,13.8,3018,3,1,1,929.0,174.26530612244898,2005,-37.8651,144.832,Western Metropolitan,5301,1
Altona,5/57 Blyth St,3,u,730000.0,SP,Barlow,2016-05-28,13.8,3018,3,2,1,70.0,3.0,2014,-37.868,144.8285,Western Metropolitan,5301,0
Altona,15 Kookaburra St,3,h,900000.0,S,Sweeney,2016-05-28,13.8,3018,3,1,4,697.0,150.45448979591836,2003,-37.871,144.8075,Western Metropolitan,5301,1
Altona,219 Civic Pde,3,h,740000.0,S,Greg,2016-08-28,13.8,3018,3,1,2,604.0,144.39122448979592,1914,-37.8631,144.8195,Western Metropolitan,5301,1
Altona,3 Curtin Ct,4,h,931000.0,S,Sweeney,2016-08-28,13.8,3018,4,2,3,532.0,210.9387755102041,1970,-37.8637,144.8365,Western Metropolitan,5301,1
Altona,2/60 David St,2,h,535600.0,SP,Compton,2016-07-30,13.8,3018,2,1,1,154.0,91.0,1996,-37.8646,144.8272,Western Metropolitan,5301,0
Altona North,45 Hearn St,5,h,1085000.0,S,FN,2016-09-03,11.1,3025,5,3,6,592.0,251.0,1965,-37.8388,144.8567,Western Metropolitan,5132,0
Altona North,4 Knapp St,3,h,781000.0,S,Jas,2016-09-03,11.1,3025,3,1,2,533.0,117.0,1970,-37.8291,144.835,Western Metropolitan,5132,0
Altona North,21 Hatherley Gr,3,h,750000.0,SP,Jas,2017-03-04,11.1,3025,3,1,3,554.0,158.9795918367347,1950,-37.8449,144.85,Western Metropolitan,5132,1
Altona North,3/66 Marion St,2,t,421000.0,S,hockingstuart,2017-03-04,11.1,3025,2,1,1,77.0,77.0,2009,-37.8351,144.8529,Western Metropolitan,5132,0
Altona North,153 Mills St,3,h,1405000.0,S,Sweeney,2017-03-04,11.1,3025,3,1,3,655.0,198.24489795918367,1960,-37.8338,144.8562,Western Metropolitan,5132,1
Altona North,33 Carthy St,3,h,683000.0,S,FN,2016-06-04,11.1,3025,3,1,2,534.0,167.0,1967,-37.8284,144.8355,Western Metropolitan,5132,0
Altona North,16 Harris St,3,h,623000.0,S,Sweeney,2016-06-04,11.1,3025,3,1,3,540.0,168.3783673469388,1960,-37.8267,144.8368,Western Metropolitan,5132,1
Altona North,1/5 Little St,3,h,720000.0,VB,Greg,2016-08-06,11.1,3025,3,2,1,130.0,130.0,2012,-37.8379,144.8583,Western Metropolitan,5132,0
Altona North,1/95 Mills St,3,h,588000.0,S,Williams,2016-05-07,11.1,3025,3,1,1,328.0,118.0,1970,-37.838,144.8555,Western Metropolitan,5132,0
Altona North,5 Binns St,3,h,710000.0,PI,Village,2016-11-07,11.1,3025,3,1,3,540.0,116.0,1960,-37.8294,144.8378,Western Metropolitan,5132,0
Altona North,25 Allan St,4,h,875000.0,SP,Jas,2016-10-08,11.1,3025,3,1,4,559.0,169.0,1965,-37.8448,144.8529,Western Metropolitan,5132,0
Altona North,21 Hatherley Gr,3,h,700000.0,VB,Jas,2016-12-10,11.1,3025,3,1,3,554.0,158.9795918367347,1995,-37.8449,144.85,Western Metropolitan,5132,1
Altona North,1/256 Mason St,2,t,640000.0,S,Williams,2017-03-11,11.1,3025,2,1,1,252.0,132.6122448979592,1965,-37.8397,144.8602,Western Metropolitan,5132,1
Altona North,21 Allan St,4,h,650000.0,SP,Williams,2016-06-12,11.1,3025,4,1,4,558.0,184.32857142857142,1990,-37.8451,144.8529,Western Metropolitan,5132,1
Altona North,2/36 May St,3,h,675000.0,S,hockingstuart,2016-05-14,11.1,3025,3,2,2,171.0,109.0,2012,-37.8337,144.8554,Western Metropolitan,5132,0
Altona North,11 Beevers St,3,h,708000.0,S,Greg,2016-10-15,11.1,3025,3,1,2,585.0,97.0,1960,-37.8258,144.8523,Western Metropolitan,5132,0
Altona North,10 Murphy St,4,h,965000.0,SP,Gunn&Co,2016-10-15,11.1,3025,4,1,4,851.0,198.6326530612245,1940,-37.8345,144.8444,Western Metropolitan,5132,1
Altona North,16 Beevers St,3,h,680000.0,S,Sweeney,2016-11-19,11.1,3025,3,1,3,551.0,170.6326530612245,1975,-37.8254,144.8514,Western Metropolitan,5132,1
Altona North,21 Neal Ct,3,h,770000.0,SP,hockingstuart,2016-11-19,11.1,3025,3,1,3,602.0,603.0,1980,-37.8327,144.8451,Western Metropolitan,5132,0
Altona North,31 Duosa Rd,3,h,923000.0,S,Greg,2016-05-22,11.1,3025,3,1,2,740.0,191.17142857142858,1959,-37.8269,144.8455,Western Metropolitan,5132,1
Altona North,252 Millers Rd,4,h,693000.0,SP,Raine&Horne,2016-05-22,11.1,3025,4,2,4,315.0,170.0,2008,-37.8391,144.8467,Western Metropolitan,5132,0
Altona North,1/156 Chambers Rd,3,h,620000.0,SP,Hunter,2016-08-22,11.1,3025,5,2,2,276.0,100.0,2010,-37.8262,144.8443,Western Metropolitan,5132,0
Altona North,2 Gadsden St,3,h,728500.0,S,Jas,2016-08-22,11.1,3025,3,1,1,531.0,157.0,1960,-37.8277,144.8385,Western Metropolitan,5132,0
Altona North,24 Hansen St,3,h,931000.0,S,hockingstuart,2016-08-22,11.1,3025,3,2,1,590.0,160.0,1950,-37.8382,144.8649,Western Metropolitan,5132,0
Altona North,4 Prismall St,3,h,988000.0,S,Sweeney,2016-08-22,11.1,3025,3,1,4,715.0,196.0,2008,-37.8423,144.8632,Western Metropolitan,5132,1
Altona North,122 McIntosh Rd,3,h,590000.0,S,Village,2016-04-23,11.1,3025,3,1,2,561.0,176.73693877551023,1960,-37.8444,144.8491,Western Metropolitan,5132,1
Altona North,35 May St,2,h,610000.0,S,RT,2016-09-24,11.1,3025,2,1,2,691.0,155.8795918367347,1950,-37.834,144.8553,Western Metropolitan,5132,1
Altona North,6 Hill St,3,h,815000.0,S,hockingstuart,2017-02-25,11.1,3025,3,2,3,555.0,130.0,1960,-37.8318,144.8388,Western Metropolitan,5132,0
Altona North,84 May St,4,h,970000.0,S,Greg,2017-02-25,11.1,3025,4,1,2,708.0,201.3265306122449,2013,-37.833,144.8494,Western Metropolitan,5132,1
Altona North,155 Chambers Rd,4,h,760000.0,S,Hunter,2016-06-27,11.1,3025,4,1,3,668.0,180.6326530612245,1900,-37.8262,144.8439,Western Metropolitan,5132,1
Altona North,268d Mason St,4,t,847500.0,S,RT,2016-06-27,11.1,3025,4,3,1,252.0,148.6530612244898,1980,-37.8393,144.8568,Western Metropolitan,5132,1
Altona North,5 Cresser St,4,h,1200000.0,SP,RT,2016-11-27,11.1,3025,4,1,4,633.0,158.0,1960,-37.8375,144.8541,Western Metropolitan,5132,0
Altona North,107 McIntosh Rd,3,h,700000.0,SP,Hunter,2016-11-27,11.1,3025,3,1,1,557.0,167.0408163265306,1991,-37.8441,144.8505,Western Metropolitan,5132,1
Altona North,10 Knapp St,3,h,625000.0,PI,Hunter,2016-05-28,11.1,3025,3,1,1,536.0,133.51281836734694,1950,-37.8285,144.8351,Western Metropolitan,5132,1
Altona North,4/221 Blackshaws Rd,2,u,292000.0,S,Jas,2016-08-28,11.1,3025,2,1,1,153.0,70.0,1970,-37.8332,144.8649,Western Metropolitan,5132,0
Armadale,8/19 Mercer Rd,2,u,599000.0,S,Jellis,2016-09-03,6.3,3143,2,1,1,76.0,76.0,1964,-37.8543,145.0262,Southern Metropolitan,4836,0
Armadale,1/42 Adelaide St,2,u,550000.0,VB,Noel,2016-12-03,6.3,3143,2,1,0,861.0,195.2608163265306,1996,-37.8539,145.0284,Southern Metropolitan,4836,1
Armadale,14/71 Denbigh Rd,3,u,995000.0,S,Marshall,2016-12-03,6.3,3143,3,2,2,100.0,100.0,1998,-37.8552,145.016,Southern Metropolitan,4836,0
Armadale,4/769 High St,3,t,1205000.0,S,Jellis,2016-12-03,6.3,3143,3,2,2,101.0,105.0,2000,-37.854,145.0135,Southern Metropolitan,4836,0
Armadale,7 Llaneast St,3,h,1939000.0,S,Jellis,2016-12-03,6.3,3143,3,2,2,296.0,150.0,1889,-37.8614,145.0274,Southern Metropolitan,4836,0
Armadale,9/55 Northcote Rd,1,u,421500.0,S,Biggin,2016-12-03,6.3,3143,1,1,0,51.38775510204081,51.38775510204081,1890,-37.853,145.0167,Southern Metropolitan,4836,1
Armadale,28 Cambridge St,3,h,1870000.0,S,Hodges,2017-03-04,6.3,3143,3,1,1,217.0,116.0,1888,-37.8592,145.0182,Southern Metropolitan,4836,0
Armadale,3/16 Fulton St,2,u,678000.0,S,hockingstuart,2017-03-04,6.3,3143,2,1,2,72.20408163265306,72.20408163265306,1970,-37.8538,145.0127,Southern Metropolitan,4836,1
Armadale,3/20 Mercer Rd,3,t,1918000.0,SP,Jellis,2017-03-04,6.3,3143,3,2,2,165.0,165.0,1995,-37.8537,145.0267,Southern Metropolitan,4836,0
Armadale,1/77 Wattletree Rd,2,u,660000.0,SP,hockingstuart,2017-03-04,6.3,3143,2,1,1,72.20408163265306,72.20408163265306,1980,-37.8619,145.0257,Southern Metropolitan,4836,1
Armadale,12 Willis St,3,h,2050000.0,S,Marshall,2017-03-04,6.3,3143,3,2,1,205.0,116.0,1910,-37.8574,145.0281,Southern Metropolitan,4836,0
Armadale,8/71 Denbigh Rd,2,u,700000.0,VB,Jellis,2016-06-04,6.3,3143,2,1,2,72.20408163265306,72.20408163265306,1960,-37.8552,145.016,Southern Metropolitan,4836,1
Armadale,11/17 Myamyn St,2,u,3625000.0,S,Jellis,2016-06-04,6.3,3143,3,2,2,131.0,131.0,2006,-37.8555,145.0291,Southern Metropolitan,4836,1
Armadale,553 Dandenong Rd,5,h,1525000.0,PI,Jellis,2016-05-07,6.3,3143,8,2,2,693.0,188.83673469387756,1950,-37.8638,145.0229,Southern Metropolitan,4836,1
Armadale,6/26 Mercer Rd,2,u,825000.0,S,Jellis,2016-05-07,6.3,3143,2,1,1,72.20408163265306,72.20408163265306,2013,-37.8528,145.0268,Southern Metropolitan,4836,1
Armadale,538a Orrong Rd,3,t,1586000.0,S,RT,2016-05-07,6.3,3143,2,2,2,246.0,127.51040816326531,1960,-37.8566,145.0116,Southern Metropolitan,4836,1
Armadale,18/41 Kooyong Rd,2,u,645000.0,S,Marshall,2016-10-08,6.3,3143,3,1,1,108.47346938775512,108.47346938775512,1960,-37.8596,145.0198,Southern Metropolitan,4836,1
Armadale,10 William St,1,h,1435000.0,SP,Jellis,2016-10-08,6.3,3143,2,2,1,144.0,107.0,1900,-37.8564,145.0228,Southern Metropolitan,4836,0
Armadale,15/405 Dandenong Rd,1,u,280000.0,PI,hockingstuart,2016-09-10,6.3,3143,1,1,1,38.0,38.0,1975,-37.8619,145.0185,Southern Metropolitan,4836,0
Armadale,1/2 Armadale St,1,u,400000.0,PI,hockingstuart,2016-12-10,6.3,3143,1,1,1,51.38775510204081,51.38775510204081,1938,-37.8605,145.0185,Southern Metropolitan,4836,1
Armadale,4/20 Mercer Rd,2,h,1780000.0,S,Marshall,2016-12-10,6.3,3143,2,2,2,92.46938775510205,92.46938775510205,1930,-37.8537,145.0267,Southern Metropolitan,4836,1
Armadale,8/58 Sutherland Rd,2,u,592500.0,S,hockingstuart,2016-12-10,6.3,3143,2,1,1,73.0,73.0,1970,-37.8574,145.0174,Southern Metropolitan,4836,0
Armadale,40 New St,2,h,1210000.0,S,Marshall,2016-11-12,6.3,3143,2,1,0,249.0,96.0,1910,-37.8543,145.016,Southern Metropolitan,4836,0
Armadale,35 Northcote Rd,4,h,2801000.0,S,Marshall,2016-11-12,6.3,3143,4,2,2,624.0,222.0,1900,-37.8536,145.0173,Southern Metropolitan,4836,0
Armadale,7/53 Wattletree Rd,1,u,390000.0,S,Jellis,2016-05-14,6.3,3143,1,1,0,881.0,187.6734693877551,1990,-37.8614,145.0222,Southern Metropolitan,4836,1
Armadale,791 High St,3,h,1800000.0,PI,RT,2016-10-15,6.3,3143,3,2,2,405.0,121.0,1910,-37.8545,145.0145,Southern Metropolitan,4836,0
Armadale,25 Llaneast St,4,h,2200000.0,PI,Jellis,2016-10-15,6.3,3143,4,1,2,495.0,163.0,1900,-37.8613,145.0264,Southern Metropolitan,4836,0
Armadale,8/569 Orrong Rd,1,u,324000.0,S,Jellis,2016-04-16,6.3,3143,1,1,1,51.38775510204081,51.38775510204081,1998,-37.8537,145.0114,Southern Metropolitan,4836,1
Armadale,34a Rose St,2,h,1125000.0,S,RT,2016-09-17,6.3,3143,3,1,2,169.0,108.52122448979591,1930,-37.851,145.0161,Southern Metropolitan,4836,1
Armadale,42 Rose St,3,h,2250000.0,S,Marshall,2016-09-17,6.3,3143,3,3,1,301.0,154.28438979591837,1968,-37.8511,145.0167,Southern Metropolitan,4836,1
Armadale,12 Auburn Gr,3,h,2360000.0,S,hockingstuart,2017-03-18,6.3,3143,3,2,0,336.0,140.24489795918367,1970,-37.8558,145.015,Southern Metropolitan,4836,1
Armadale,31 Hume St,2,h,1900000.0,VB,Jellis,2017-03-18,6.3,3143,2,2,0,207.0,121.46938775510205,1930,-37.8571,145.0224,Southern Metropolitan,4836,1
Armadale,10/581 Orrong Rd,1,u,440000.0,SP,Jellis,2017-03-18,6.3,3143,1,1,1,53.0,53.0,1970,-37.8531,145.0115,Southern Metropolitan,4836,0
Armadale,7/579 Dandenong Rd,2,u,490000.0,PI,Ray,2016-06-18,6.3,3143,2,1,1,72.20408163265306,72.20408163265306,1966,-37.8646,145.0247,Southern Metropolitan,4836,1
Armadale,19 Glassford St,3,h,2365000.0,S,Marshall,2016-06-18,6.3,3143,3,2,1,316.0,139.0408163265306,1980,-37.8521,145.019,Southern Metropolitan,4836,1
Armadale,14 New St,3,h,1300000.0,VB,Jellis,2016-06-18,6.3,3143,2,1,2,212.0,106.0,1900,-37.8542,145.0149,Southern Metropolitan,4836,0
Armadale,7/501 Orrong Rd,3,u,732000.0,S,Gary,2016-06-18,6.3,3143,3,2,2,131.0177551020408,131.0177551020408,1950,-37.8597,145.0104,Southern Metropolitan,4836,1
Armadale,6/51 Armadale St,2,u,704000.0,SP,Greg,2016-11-19,6.3,3143,2,1,1,74.0,74.0,1969,-37.8573,145.0186,Southern Metropolitan,4836,0
Armadale,12/41 Kooyong Rd,2,u,620000.0,VB,Marshall,2016-11-19,6.3,3143,3,1,1,98.0,98.0,1970,-37.8596,145.0198,Southern Metropolitan,4836,0
Armadale,63 Denbigh Rd,3,h,1900000.0,S,Marshall,2016-05-22,6.3,3143,3,1,2,328.0,108.0,1900,-37.8559,145.0158,Southern Metropolitan,4836,0
Armadale,13/56 Sutherland Rd,1,u,315000.0,SP,Fletchers,2016-08-22,6.3,3143,1,1,1,51.38775510204081,51.38775510204081,2011,-37.8575,145.0174,Southern Metropolitan,4836,1
Armadale,7/22 Derby St,1,u,450000.0,PI,hockingstuart,2016-09-24,6.3,3143,1,1,1,51.38775510204081,51.38775510204081,1920,-37.8509,145.0203,Southern Metropolitan,4836,1
Armadale,2/377 Dandenong Rd,2,u,872000.0,S,Jellis,2017-02-25,6.3,3143,2,1,1,1194.0,161.4234693877551,1953,-37.8604,145.0147,Southern Metropolitan,4836,1
Armadale,1/14 Denbigh Rd,2,u,598000.0,S,hockingstuart,2017-02-25,6.3,3143,2,1,1,88.0,88.0,1970,-37.8593,145.0156,Southern Metropolitan,4836,0
Armadale,75 Sutherland Rd,3,h,1285000.0,S,Marshall,2017-02-25,6.3,3143,3,1,2,186.0,80.0,1920,-37.8554,145.0173,Southern Metropolitan,4836,0
Armadale,61 Union St,4,h,3660000.0,S,Jellis,2017-02-25,6.3,3143,4,3,2,421.0,143.48979591836735,1910,-37.8593,145.0275,Southern Metropolitan,4836,1
Armadale,1/403 Dandenong Rd,2,u,520000.0,S,hockingstuart,2016-06-27,6.3,3143,1,1,1,76.0,76.0,1970,-37.8618,145.0183,Southern Metropolitan,4836,0
Armadale,44 Denbigh Rd,4,h,3625000.0,S,Jellis,2016-11-27,6.3,3143,4,1,2,709.0,251.0,1900,-37.8574,145.016,Southern Metropolitan,4836,0
Armadale,44 Hampden Rd,4,h,4200000.0,VB,Kay,2016-11-27,6.3,3143,4,3,3,563.0,333.0,2000,-37.8582,145.0138,Southern Metropolitan,4836,0
Armadale,3/769 High St,3,t,1101000.0,S,Jellis,2016-11-27,6.3,3143,3,1,2,103.0,3.0,2000,-37.8542,145.0135,Southern Metropolitan,4836,0
Armadale,4 Mercer Rd,3,h,3512500.0,S,Marshall,2016-11-27,6.3,3143,3,2,2,617.0,285.0,1998,-37.8557,145.0264,Southern Metropolitan,4836,0
Armadale,17 Kooyong Rd,4,h,2000000.0,PI,Marshall,2016-05-28,6.3,3143,4,3,4,544.0,170.4265306122449,2008,-37.8611,145.0195,Southern Metropolitan,4836,1
Armadale,1/31 Mercer Rd,3,u,869000.0,S,Jellis,2016-05-28,6.3,3143,2,1,1,91.0,91.0,1940,-37.853,145.0264,Southern Metropolitan,4836,0
Armadale,16 Llaneast St,5,h,2810000.0,S,Marshall,2016-08-28,6.3,3143,5,2,2,617.0,199.1122448979592,1970,-37.8611,145.0271,Southern Metropolitan,4836,1
Armadale,2/532 Orrong Rd,2,u,565000.0,S,Ray,2016-08-28,6.3,3143,3,1,1,108.47346938775512,108.47346938775512,2012,-37.8573,145.0112,Southern Metropolitan,4836,1
Armadale,5/555 Orrong Rd,1,u,567000.0,S,hockingstuart,2016-08-28,6.3,3143,1,1,1,53.0,53.0,2013,-37.8549,145.0113,Southern Metropolitan,4836,0
Armadale,3/50 Denbigh Rd,2,u,546000.0,SP,hockingstuart,2016-07-30,6.3,3143,2,0,0,75.28979591836735,75.28979591836735,1910,-37.8568,145.0161,Southern Metropolitan,4836,1
Armadale,7/844 Malvern Rd,2,u,471500.0,S,Ray,2016-07-30,6.3,3143,2,1,1,72.20408163265306,72.20408163265306,1980,-37.8503,145.0185,Southern Metropolitan,4836,1
Ascot Vale,2/43 Roxburgh St,2,u,455000.0,S,Nelson,2016-09-03,5.9,3032,3,1,2,108.47346938775512,108.47346938775512,1950,-37.7756,144.9165,Western Metropolitan,6567,1
Ascot Vale,30 Rothwell St,3,h,940000.0,S,Nelson,2016-12-03,5.9,3032,3,1,2,298.0,108.0,1920,-37.7777,144.9195,Western Metropolitan,6567,0
Ascot Vale,9/5 Rothwell St,2,u,467000.0,SP,Brad,2016-12-03,5.9,3032,2,1,1,62.0,62.0,1980,-37.7761,144.9201,Western Metropolitan,6567,0
Ascot Vale,7 Francis St,3,h,1380000.0,SP,Nelson,2017-03-04,5.9,3032,3,2,2,277.0,174.0,1910,-37.7777,144.9221,Western Metropolitan,6567,0
Ascot Vale,2/21 Harold St,2,u,490000.0,VB,Jellis,2017-03-04,5.9,3032,2,1,1,423.0,62.0,1970,-37.7736,144.9015,Western Metropolitan,6567,0
Ascot Vale,44 The Parade,4,h,1850000.0,S,Brad,2017-03-04,5.9,3032,4,3,1,478.0,270.0,1900,-37.7729,144.9179,Western Metropolitan,6567,0
Ascot Vale,97 Walter St,3,h,1284000.0,S,Woodards,2017-03-04,5.9,3032,3,1,2,623.0,159.71428571428572,1938,-37.7758,144.9089,Western Metropolitan,6567,1
Ascot Vale,98 Epsom Rd,3,h,971000.0,SP,Nelson,2016-06-04,5.9,3032,3,2,2,285.0,128.0,1900,-37.775,144.9091,Western Metropolitan,6567,0
Ascot Vale,8 Geddes St,2,h,710000.0,PI,Nelson,2016-06-04,5.9,3032,2,1,1,214.0,77.0,1890,-37.7776,144.9142,Western Metropolitan,6567,0
Ascot Vale,75 Maribyrnong Rd,6,h,2425000.0,PI,Brad,2016-06-04,5.9,3032,6,3,2,1014.0,435.0,1887,-37.7721,144.9184,Western Metropolitan,6567,0
Ascot Vale,119 Roseberry St,2,h,750000.0,SP,Maddison,2016-06-04,5.9,3032,2,1,1,226.0,92.0,1920,-37.7745,144.9093,Western Metropolitan,6567,0
Ascot Vale,10 Fenton St,2,h,1053000.0,S,Nelson,2016-08-06,5.9,3032,2,1,1,269.0,109.0,1900,-37.7748,144.929,Western Metropolitan,6567,0
Ascot Vale,10 McCully St,3,h,1377000.0,S,Nelson,2016-08-06,5.9,3032,3,1,1,417.0,168.0,1900,-37.7756,144.9208,Western Metropolitan,6567,0
Ascot Vale,120 Epsom Rd,3,h,970000.0,S,Brad,2016-05-07,5.9,3032,3,1,2,350.0,125.0,1904,-37.7759,144.91,Western Metropolitan,6567,0
Ascot Vale,47 Hurtle St,2,h,940000.0,S,Nelson,2016-05-07,5.9,3032,2,1,1,330.0,139.59051428571428,1900,-37.773,144.9049,Western Metropolitan,6567,1
Ascot Vale,63 Kent St,2,h,751000.0,PI,Nelson,2016-05-07,5.9,3032,2,1,1,118.0,79.0,1890,-37.7807,144.9288,Western Metropolitan,6567,0
Ascot Vale,4 The Parade,2,h,950000.0,SP,Raine,2016-05-07,5.9,3032,2,1,1,173.0,102.0,1900,-37.7731,144.9206,Western Metropolitan,6567,0
Ascot Vale,1/17 Epsom Rd,2,u,685000.0,S,Brad,2016-11-07,5.9,3032,2,1,2,228.0,90.0,1995,-37.7718,144.9066,Western Metropolitan,6567,0
Ascot Vale,41 Monash St,3,h,1230000.0,S,Nelson,2016-10-08,5.9,3032,4,1,2,594.0,148.0,1960,-37.7819,144.9064,Western Metropolitan,6567,0
Ascot Vale,2/78 Ormond Rd,2,h,636500.0,S,Jellis,2016-10-08,5.9,3032,2,1,1,106.91632653061224,106.91632653061224,1960,-37.7738,144.9345,Western Metropolitan,6567,1
Ascot Vale,83 Roseberry St,3,h,910000.0,S,Raine,2016-10-08,5.9,3032,3,1,0,317.0,136.0612244897959,1950,-37.7746,144.9112,Western Metropolitan,6567,1
Ascot Vale,51 Francis St,2,h,770000.0,PI,Nelson,2016-09-10,5.9,3032,2,1,1,226.0,87.0,1900,-37.7774,144.9186,Western Metropolitan,6567,0
Ascot Vale,33 Dalgety Dr,3,h,960000.0,S,Walshe,2016-12-10,5.9,3032,3,2,2,229.0,133.99285714285713,2011,-37.7778,144.9065,Western Metropolitan,6567,1
Ascot Vale,12 Mirams St,4,h,890000.0,SP,Raine,2016-12-10,5.9,3032,4,1,1,300.0,185.0,1890,-37.7766,144.9143,Western Metropolitan,6567,0
Ascot Vale,2 The Parade,2,h,965000.0,S,Nelson,2016-12-10,5.9,3032,2,1,1,170.0,105.25591836734694,1965,-37.7732,144.9206,Western Metropolitan,6567,1
Ascot Vale,78 The Parade,3,h,1440000.0,S,Nelson,2017-02-11,5.9,3032,3,1,1,487.0,131.0,1900,-37.7725,144.9146,Western Metropolitan,6567,0
Ascot Vale,11 Ascot St,2,h,955000.0,S,Woodards,2017-03-11,5.9,3032,2,1,0,255.0,130.76734693877552,1980,-37.7825,144.9208,Western Metropolitan,6567,1
Ascot Vale,24/54 Epsom Rd,2,u,450000.0,VB,Nelson,2016-11-12,5.9,3032,2,1,1,72.20408163265306,72.20408163265306,2010,-37.7731,144.9074,Western Metropolitan,6567,1
Ascot Vale,2 Farncomb St,3,h,801000.0,S,Jellis,2016-11-12,5.9,3032,3,1,2,431.0,170.69387755102042,1950,-37.781,144.9207,Western Metropolitan,6567,1
Ascot Vale,26 Newsom St,3,h,1000000.0,PI,Brad,2016-11-12,5.9,3032,3,2,2,440.0,120.0,1955,-37.7746,144.9031,Western Metropolitan,6567,0
